"","GLOB_EFF0.1","CLUSTERING0.1","GLOB_EFF0.2","CLUSTERING0.2","GLOB_EFF0.3","CLUSTERING0.3","PH_BS","PH_BD","PH_CS","MST_LEAF","MST_DIAM","RAW_FC"
"sub-126426",1.33192092618883,0.390569716224998,2.40141550841708,0.438175890208418,3.92173098048163,0.481182691936542,0.644060159872018,1.3240202735,0.393454235921148,0.415525114155251,0.137614678899083,0.0945660804211131
"sub-126628",0.948436690376318,0.552373836633261,1.92877798827814,0.542160780669145,3.29671550102972,0.554166343594118,0.831545087733945,1.2966500359,0.534569096901316,0.452054794520548,0.146788990825688,0.117796334723366
"sub-127226",0.887271256035716,0.555381938279058,1.83652455425608,0.540788050183157,3.20254078679581,0.56122385424743,0.863821144014679,1.2390066697,0.48950552939133,0.447488584474886,0.137614678899083,0.121554039200269
"sub-127327",0.980266990498427,0.534847664057684,1.94559707236113,0.507099837341188,3.3949180087552,0.527055771725032,0.872120398890826,1.2454377305,0.550783538352952,0.424657534246575,0.18348623853211,0.117659432269172
"sub-127630",1.07323962936661,0.469458956875941,2.10770603861742,0.478091409841608,3.52419712308078,0.510772310116475,0.800045555970642,1.1703519817,0.449009970950838,0.438356164383562,0.151376146788991,0.10962121338778
"sub-127832",1.08939435532399,0.459664202207087,2.10012017762105,0.478633827263208,3.58530247240047,0.516245510642276,0.783357457230275,1.262326184,0.469670565944086,0.429223744292237,0.155963302752294,0.107255897033749
"sub-127933",0.856525669410388,0.550430670763744,1.7466685041112,0.578735547090574,2.96345262179869,0.607113647250281,0.823158762261927,1.1681613416,0.509996528227259,0.465753424657534,0.169724770642202,0.124103972548973
"sub-128026",0.942283061179251,0.5286384822425,1.89554875694317,0.539292676899421,3.20139033320319,0.555604464440654,0.788910449969725,1.2528368365,0.445010828096115,0.465753424657534,0.151376146788991,0.118425466009424
"sub-128127",0.845114061382289,0.527907252665299,1.71116646208154,0.549422156257636,2.94442374650985,0.580203474722179,0.879460320987615,1.5485767074,0.455718433129723,0.438356164383562,0.224770642201835,0.128042701097925
"sub-128632",0.938525362388386,0.534221840068788,1.94368899901345,0.529795508719107,3.37400027955626,0.54904061556443,0.826158678377064,1.2692692703,0.479571282936264,0.397260273972603,0.192660550458716,0.115692599706632
"sub-128935",1.18777889685895,0.447758055755112,2.28259035402865,0.472328657426591,3.79550037316604,0.506210658565777,0.719191913551835,1.3123480227,0.419553170165603,0.447488584474886,0.18348623853211,0.100551370295475
"sub-129028",0.707577119090653,0.633700007284913,1.58202749519263,0.618712337456391,2.73525226771398,0.631356061857815,0.910287305386239,1.6982270161,0.528712298082044,0.484018264840183,0.155963302752294,0.140095367895614
"sub-129129",1.2759442258682,0.462390158172232,2.49854705285056,0.450979359730413,4.18649057536322,0.483895268917295,0.678303121172018,1.0100237132,0.431271957990363,0.474885844748858,0.137614678899083,0.094019199017664
"sub-129331",0.953767762054139,0.564833639113403,2.03050488744605,0.555396761526828,3.56778067308937,0.554099557012265,0.776276103823395,1.1004374214,0.470489955899593,0.461187214611872,0.165137614678899,0.110260692354005
